API/UWI,Monthly Production Date,Monthly Oil,Monthly Gas,Monthly Water,Monthly BOE,Days,Cum Oil,Cum Gas,Cum Water,Avg Oil,Avg Gas,Avg Water,Daily Avg BOE,Reservoir,DI Landing Zone,Well Name,Well Number,Operator Company Name,Production Type,Well Status,Entity Type,Total Proppant,Total Fluid,Gross Perforated Interval,DI Lateral Length,Producing Month Number,Monthly Oil Per perforated Ft,Monthly Gas Per perforated Ft,Monthly BOE Per perforated Ft,Daily Avg Oil Per perforated Ft,Daily Avg Gas Per perforated Ft,Daily Avg BOE Per perforated Ft,Cum Oil Per perforated Ft,Cum Gas Per perforated Ft,Cum BOE Per perforated Ft
42461367060000,2023-01-01,114,4564,531,874.67,,72386,1246656,309946,3.68,147.23,17.13,29.16,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,143,,,,,,,,,
42461367060000,2023-02-01,114,4203,531,814.50,,72500,1250859,310477,4.07,150.11,18.96,27.15,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,144,,,,,,,,,
42461367060000,2023-03-01,91,4499,424,840.83,,72591,1255358,310901,2.94,145.13,13.68,28.03,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,145,,,,,,,,,
42461367060000,2023-04-01,122,4898,570,938.33,,72713,1260256,311471,4.07,163.27,19.00,31.28,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,146,,,,,,,,,
42461367060000,2023-05-01,112,5215,523,981.17,,72825,1265471,311994,3.61,168.23,16.87,32.71,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,147,,,,,,,,,
42461367060000,2023-06-01,102,5043,475,942.50,,72927,1270514,312469,3.40,168.10,15.83,31.42,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,148,,,,,,,,,
42461367060000,2023-07-01,111,5141,519,967.83,,73038,1275655,312988,3.58,165.84,16.74,32.26,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,149,,,,,,,,,
42461367060000,2023-08-01,102,4319,479,821.83,,73140,1279974,313467,3.29,139.32,15.45,27.39,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,150,,,,,,,,,
42461367060000,2023-09-01,92,3898,429,741.67,,73232,1283872,313896,3.07,129.93,14.30,24.72,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,151,,,,,,,,,
42461367060000,2023-10-01,95,4128,447,783.00,,73327,1288000,314343,3.06,133.16,14.42,26.10,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,152,,,,,,,,,
42461367060000,2023-11-01,115,3925,539,769.17,,73442,1291925,314882,3.83,130.83,17.97,25.64,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,153,,,,,,,,,
42461367060000,2023-12-01,102,3872,479,747.33,,73544,1295797,315361,3.29,124.90,15.45,24.91,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,154,,,,,,,,,
42461367060000,2024-01-01,95,3784,669,725.67,,73639,1299581,316030,3.06,122.06,21.58,24.19,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,155,,,,,,,,,
42461367060000,2024-02-01,94,3863,660,737.83,,73733,1303444,316690,3.24,133.21,22.76,24.59,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,156,,,,,,,,,
42461367060000,2024-03-01,96,4039,679,769.17,,73829,1307483,317369,3.10,130.29,21.90,25.64,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,157,,,,,,,,,
42461367060000,2024-04-01,96,4050,680,771.00,,73925,1311533,318049,3.20,135.00,22.67,25.70,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,158,,,,,,,,,
42461367060000,2024-05-01,89,4459,626,832.17,,74014,1315992,318675,2.87,143.84,20.19,27.74,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,159,,,,,,,,,
42461367060000,2024-06-01,91,4685,642,871.83,,74105,1320677,319317,3.03,156.17,21.40,29.06,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,160,,,,,,,,,
42461367060000,2024-07-01,77,4554,546,836.00,,74182,1325231,319863,2.48,146.90,17.61,27.87,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,161,,,,,,,,,
42461367060000,2024-08-01,82,4556,578,841.33,,74264,1329787,320441,2.65,146.97,18.65,28.04,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,162,,,,,,,,,
42461367060000,2024-09-01,91,4012,642,759.67,,74355,1333799,321083,3.03,133.73,21.40,25.32,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,163,,,,,,,,,
42461367060000,2024-10-01,83,4211,588,784.83,,74438,1338010,321671,2.68,135.84,18.97,26.16,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,164,,,,,,,,,
42461367060000,2024-11-01,94,4134,669,783.00,,74532,1342144,322340,3.13,137.80,22.30,26.10,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,165,,,,,,,,,
42461367060000,2024-12-01,98,4468,697,842.67,,74630,1346612,323037,3.16,144.13,22.48,28.09,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,166,,,,,,,,,
42461367060000,2025-01-01,94,4030,667,765.67,,74724,1350642,323704,3.03,130.00,21.52,25.52,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,167,,,,,,,,,
42461367060000,2025-02-01,89,3716,632,708.33,,74813,1354358,324336,3.18,132.71,22.57,23.61,TREND AREA,,LARAH,4,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,50980.0000,3404.00,10.00,,168,,,,,,,,,
42461370730000,2011-02-01,1597,257,7496,1639.83,,1597,257,7496,57.04,9.18,267.71,54.66,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,1,,,,,,,,,
42461370730000,2011-03-01,371,2,12349,371.33,,1968,259,19845,11.97,0.06,398.35,12.38,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,2,,,,,,,,,
42461370730000,2011-04-01,280,515,6138,365.83,,2248,774,25983,9.33,17.17,204.60,12.19,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,3,,,,,,,,,
42461370730000,2011-05-01,219,618,5269,322.00,,2467,1392,31252,7.06,19.94,169.97,10.73,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,4,,,,,,,,,
42461370730000,2011-06-01,122,441,3150,195.50,,2589,1833,34402,4.07,14.70,105.00,6.52,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,5,,,,,,,,,
42461370730000,2011-07-01,108,454,4025,183.67,,2697,2287,38427,3.48,14.65,129.84,6.12,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,6,,,,,,,,,
42461370730000,2011-08-01,90,318,2546,143.00,,2787,2605,40973,2.90,10.26,82.13,4.77,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,7,,,,,,,,,
42461370730000,2011-09-01,68,248,2385,109.33,,2855,2853,43358,2.27,8.27,79.50,3.64,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,8,,,,,,,,,
42461370730000,2011-10-01,79,264,2808,123.00,,2934,3117,46166,2.55,8.52,90.58,4.10,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,9,,,,,,,,,
42461370730000,2011-11-01,69,227,2469,106.83,,3003,3344,48635,2.30,7.57,82.30,3.56,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,10,,,,,,,,,
42461370730000,2011-12-01,68,6,2476,69.00,,3071,3350,51111,2.19,0.19,79.87,2.30,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,11,,,,,,,,,
42461370730000,2012-01-01,80,7,2924,81.17,,3151,3357,54035,2.58,0.23,94.32,2.71,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,12,,,,,,,,,
42461370730000,2012-02-01,56,7,2050,57.17,,3207,3364,56085,1.93,0.24,70.69,1.91,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,13,,,,,,,,,
42461370730000,2012-03-01,77,9,2867,78.50,,3284,3373,58952,2.48,0.29,92.48,2.62,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,14,,,,,,,,,
42461370730000,2012-04-01,88,10,3315,89.67,,3372,3383,62267,2.93,0.33,110.50,2.99,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,15,,,,,,,,,
42461370730000,2012-05-01,76,10,2883,77.67,,3448,3393,65150,2.45,0.32,93.00,2.59,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,16,,,,,,,,,
42461370730000,2012-06-01,63,9,2415,64.50,,3511,3402,67565,2.10,0.30,80.50,2.15,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,17,,,,,,,,,
42461370730000,2012-07-01,46,8,1782,47.33,,3557,3410,69347,1.48,0.26,57.48,1.58,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,18,,,,,,,,,
42461370730000,2012-08-01,54,6,2085,55.00,,3611,3416,71432,1.74,0.19,67.26,1.83,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,19,,,,,,,,,
42461370730000,2012-09-01,64,6,2516,65.00,,3675,3422,73948,2.13,0.20,83.87,2.17,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,20,,,,,,,,,
42461370730000,2012-10-01,78,7,3080,79.17,,3753,3429,77028,2.52,0.23,99.35,2.64,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,21,,,,,,,,,
42461370730000,2012-11-01,75,7,3024,76.17,,3828,3436,80052,2.50,0.23,100.80,2.54,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,22,,,,,,,,,
42461370730000,2012-12-01,83,8,3434,84.33,,3911,3444,83486,2.68,0.26,110.77,2.81,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,23,,,,,,,,,
42461370730000,2013-01-01,72,9,1740,73.50,,3983,3453,85226,2.32,0.29,56.13,2.45,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,24,,,,,,,,,
42461370730000,2013-02-01,68,8,1677,69.33,,4051,3461,86903,2.43,0.29,59.89,2.31,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,25,,,,,,,,,
42461370730000,2013-03-01,78,7,1919,79.17,,4129,3468,88822,2.52,0.23,61.90,2.64,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,26,,,,,,,,,
42461370730000,2013-04-01,76,7,1881,77.17,,4205,3475,90703,2.53,0.23,62.70,2.57,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,27,,,,,,,,,
42461370730000,2013-05-01,71,7,1773,72.17,,4276,3482,92476,2.29,0.23,57.19,2.41,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,28,,,,,,,,,
42461370730000,2013-06-01,56,7,1406,57.17,,4332,3489,93882,1.87,0.23,46.87,1.91,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,29,,,,,,,,,
42461370730000,2013-07-01,61,5,1538,61.83,,4393,3494,95420,1.97,0.16,49.61,2.06,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,30,,,,,,,,,
42461370730000,2013-08-01,55,6,1374,56.00,,4448,3500,96794,1.77,0.19,44.32,1.87,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,31,,,,,,,,,
42461370730000,2013-09-01,59,6,1467,60.00,,4507,3506,98261,1.97,0.20,48.90,2.00,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,32,,,,,,,,,
42461370730000,2013-10-01,42,5,1063,42.83,,4549,3511,99324,1.35,0.16,34.29,1.43,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,33,,,,,,,,,
42461370730000,2013-11-01,41,4,1023,41.67,,4590,3515,100347,1.37,0.13,34.10,1.39,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,34,,,,,,,,,
42461370730000,2013-12-01,41,5,1025,41.83,,4631,3520,101372,1.32,0.16,33.06,1.39,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,35,,,,,,,,,
42461370730000,2014-01-01,31,4,1246,31.67,,4662,3524,102618,1.00,0.13,40.19,1.06,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,36,,,,,,,,,
42461370730000,2014-02-01,61,4,2449,61.67,,4723,3528,105067,2.18,0.14,87.46,2.06,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,37,,,,,,,,,
42461370730000,2014-03-01,47,4,1895,47.67,,4770,3532,106962,1.52,0.13,61.13,1.59,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,38,,,,,,,,,
42461370730000,2014-04-01,53,5,2146,53.83,,4823,3537,109108,1.77,0.17,71.53,1.79,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,39,,,,,,,,,
42461370730000,2014-05-01,64,6,2570,65.00,,4887,3543,111678,2.06,0.19,82.90,2.17,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,40,,,,,,,,,
42461370730000,2014-06-01,53,6,2134,54.00,,4940,3549,113812,1.77,0.20,71.13,1.80,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,41,,,,,,,,,
42461370730000,2014-07-01,52,6,2096,53.00,,4992,3555,115908,1.68,0.19,67.61,1.77,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,42,,,,,,,,,
42461370730000,2014-08-01,48,6,1926,49.00,,5040,3561,117834,1.55,0.19,62.13,1.63,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,43,,,,,,,,,
42461370730000,2014-09-01,43,5,1742,43.83,,5083,3566,119576,1.43,0.17,58.07,1.46,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,44,,,,,,,,,
42461370730000,2014-10-01,46,6,1863,47.00,,5129,3572,121439,1.48,0.19,60.10,1.57,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,45,,,,,,,,,
42461370730000,2014-11-01,41,5,1675,41.83,,5170,3577,123114,1.37,0.17,55.83,1.39,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,46,,,,,,,,,
42461370730000,2014-12-01,44,6,1772,45.00,,5214,3583,124886,1.42,0.19,57.16,1.50,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,47,,,,,,,,,
42461370730000,2015-01-01,47,5,4404,47.83,,5261,3588,129290,1.52,0.16,142.06,1.59,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,48,,,,,,,,,
42461370730000,2015-02-01,37,5,3530,37.83,,5298,3593,132820,1.32,0.18,126.07,1.26,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,49,,,,,,,,,
42461370730000,2015-03-01,48,5,4607,48.83,,5346,3598,137427,1.55,0.16,148.61,1.63,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,50,,,,,,,,,
42461370730000,2015-04-01,43,5,4192,43.83,,5389,3603,141619,1.43,0.17,139.73,1.46,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,51,,,,,,,,,
42461370730000,2015-05-01,44,6,4326,45.00,,5433,3609,145945,1.42,0.19,139.55,1.50,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,52,,,,,,,,,
42461370730000,2015-06-01,38,5,3733,38.83,,5471,3614,149678,1.27,0.17,124.43,1.29,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,53,,,,,,,,,
42461370730000,2015-07-01,39,5,3873,39.83,,5510,3619,153551,1.26,0.16,124.94,1.33,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,54,,,,,,,,,
42461370730000,2015-08-01,30,4,3028,30.67,,5540,3623,156579,0.97,0.13,97.68,1.02,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,55,,,,,,,,,
42461370730000,2015-09-01,28,3,2797,28.50,,5568,3626,159376,0.93,0.10,93.23,0.95,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,56,,,,,,,,,
42461370730000,2015-10-01,46,5,4677,46.83,,5614,3631,164053,1.48,0.16,150.87,1.56,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,57,,,,,,,,,
42461370730000,2015-11-01,57,5,5805,57.83,,5671,3636,169858,1.90,0.17,193.50,1.93,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,58,,,,,,,,,
42461370730000,2015-12-01,47,4,4741,47.67,,5718,3640,174599,1.52,0.13,152.94,1.59,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,59,,,,,,,,,
42461370730000,2016-01-01,60,6,5477,61.00,,5778,3646,180076,1.94,0.19,176.68,2.03,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,60,,,,,,,,,
42461370730000,2016-02-01,51,5,4713,51.83,,5829,3651,184789,1.76,0.17,162.52,1.73,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,61,,,,,,,,,
42461370730000,2016-03-01,56,7,5184,57.17,,5885,3658,189973,1.81,0.23,167.23,1.91,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,62,,,,,,,,,
42461370730000,2016-04-01,49,6,4519,50.00,,5934,3664,194492,1.63,0.20,150.63,1.67,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,63,,,,,,,,,
42461370730000,2016-05-01,44,6,4102,45.00,,5978,3670,198594,1.42,0.19,132.32,1.50,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,64,,,,,,,,,
42461370730000,2016-06-01,34,5,3136,34.83,,6012,3675,201730,1.13,0.17,104.53,1.16,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,65,,,,,,,,,
42461370730000,2016-07-01,42,5,3969,42.83,,6054,3680,205699,1.35,0.16,128.03,1.43,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,66,,,,,,,,,
42461370730000,2016-08-01,39,5,3655,39.83,,6093,3685,209354,1.26,0.16,117.90,1.33,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,67,,,,,,,,,
42461370730000,2016-09-01,35,5,3271,35.83,,6128,3690,212625,1.17,0.17,109.03,1.19,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,68,,,,,,,,,
42461370730000,2016-10-01,23,5,2195,23.83,,6151,3695,214820,0.74,0.16,70.81,0.79,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,69,,,,,,,,,
42461370730000,2016-11-01,33,5,3110,33.83,,6184,3700,217930,1.10,0.17,103.67,1.13,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,70,,,,,,,,,
42461370730000,2016-12-01,34,4,3205,34.67,,6218,3704,221135,1.10,0.13,103.39,1.16,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,71,,,,,,,,,
42461370730000,2017-01-01,35,4,3203,35.67,,6253,3708,224338,1.13,0.13,103.32,1.19,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,72,,,,,,,,,
42461370730000,2017-02-01,29,4,2670,29.67,,6282,3712,227008,1.04,0.14,95.36,0.99,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,73,,,,,,,,,
42461370730000,2017-03-01,30,4,2751,30.67,,6312,3716,229759,0.97,0.13,88.74,1.02,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,74,,,,,,,,,
42461370730000,2017-04-01,30,4,2794,30.67,,6342,3720,232553,1.00,0.13,93.13,1.02,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,75,,,,,,,,,
42461370730000,2017-05-01,31,4,2876,31.67,,6373,3724,235429,1.00,0.13,92.77,1.06,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,76,,,,,,,,,
42461370730000,2017-06-01,28,4,2571,28.67,,6401,3728,238000,0.93,0.13,85.70,0.96,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,77,,,,,,,,,
42461370730000,2017-07-01,33,5,3065,33.83,,6434,3733,241065,1.06,0.16,98.87,1.13,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,78,,,,,,,,,
42461370730000,2017-08-01,36,5,3340,36.83,,6470,3738,244405,1.16,0.16,107.74,1.23,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,79,,,,,,,,,
42461370730000,2017-09-01,41,4,3865,41.67,,6511,3742,248270,1.37,0.13,128.83,1.39,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,80,,,,,,,,,
42461370730000,2017-10-01,35,5,3224,35.83,,6546,3747,251494,1.13,0.16,104.00,1.19,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,81,,,,,,,,,
42461370730000,2017-11-01,33,5,3058,33.83,,6579,3752,254552,1.10,0.17,101.93,1.13,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,82,,,,,,,,,
42461370730000,2017-12-01,32,4,3003,32.67,,6611,3756,257555,1.03,0.13,96.87,1.09,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,83,,,,,,,,,
42461370730000,2018-01-01,30,4,2098,30.67,,6641,3760,259653,0.97,0.13,67.68,1.02,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,84,,,,,,,,,
42461370730000,2018-02-01,33,4,2312,33.67,,6674,3764,261965,1.18,0.14,82.57,1.12,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,85,,,,,,,,,
42461370730000,2018-03-01,30,4,2151,30.67,,6704,3768,264116,0.97,0.13,69.39,1.02,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,86,,,,,,,,,
